date,symbol,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob,score_prob,target_weight
2022-08-24,VN:TLG,0.19096682053505387,4,4.0,0.1680791054952278,0.24624810745942433,0.20761620689010313,0.18251588668650556,0.1113339347938607,0.2522858641701063,0.363619798963967,0.06111689055021814,0.25
2022-09-07,VN:DGC,-0.008478290816645861,4,1.0,0.4439788734023525,0.2646714389770156,0.16747569663504444,0.12967471488547216,0.08686850025798752,0.3513096492444802,0.43817814950246775,0.1945418411656332,0.25
2022-09-07,VN:VSC,0.017931034482758568,0,2.0,0.19093696773052216,0.29239025712013245,0.18324433267116547,0.13643158972263336,0.10241982340812683,0.2855139970779419,0.3879338204860687,0.07407090736372668,0.25
2022-09-07,VN:TLG,-0.016670747178882284,4,1.0,0.2568741364218551,0.23592595052939802,0.2057004211634272,0.1748088099119422,0.1081339982708097,0.2754308201244229,0.3835648183952326,0.09852788148708105,0.25
2022-09-19,VN:BCM,-0.0729662606960425,4,0.0,0.37628617226011407,0.2661973436848319,0.16493212562307247,0.14635440161994093,0.09696770098180693,0.3255484280903478,0.42251612907215474,0.15898697692672142,0.25
2022-09-19,VN:ANV,-0.19094922737306852,4,0.0,0.3157936436564677,0.27801709952924997,0.17592039442180998,0.13621336018721222,0.09089960022420286,0.3189495456375249,0.40984914586172777,0.1294277551211661,0.25
2022-09-19,VN:DGC,-0.18297172003969986,4,0.0,0.27245942842275755,0.2816991764053825,0.17825031014903917,0.13801738414142453,0.0959956482649498,0.306037481039204,0.4020331293041538,0.10953771661722232,0.25
2022-09-29,VN:DGC,0.1446255449281022,4,4.0,0.524568442804406,0.24868475456576244,0.16618740930082074,0.12907043387898282,0.09002342276327512,0.36603397949115885,0.456057402254434,0.239233321330031,0.25
2022-09-29,VN:ANV,-0.0756192959582791,4,0.0,0.3171046826890554,0.2791713115758156,0.1766507437083704,0.13262727560190984,0.09127697889632778,0.3202736902175764,0.4115506691139042,0.13050464433983303,0.25
2022-09-29,VN:FRT,0.12394366197183104,0,4.0,0.14845875953260768,0.29746600099009274,0.18822705184736693,0.14131862994078906,0.09367356915254685,0.2793147480692044,0.3729883172217513,0.05537338289489597,0.25
